id,group,make_decision,market,score,date
619,0,0,San Francisco,0.6,3/20/21
620,1,1,San Francisco,0.85,3/1/21
621,0,0,Los Angeles,0.15,3/3/21
622,0,1,Los Angeles,0.8,3/9/21
623,0,1,Los Angeles,0.55,3/20/21
624,1,0,San Francisco,0.9,3/29/21
625,0,1,Los Angeles,0.9,3/8/21
626,1,1,Los Angeles,0.8,3/19/21
627,1,1,Los Angeles,0.85,3/4/21
628,1,1,Los Angeles,0.5,3/1/21
629,0,0,Los Angeles,0.7,3/30/21
630,1,1,Los Angeles,0.35,3/9/21
631,0,0,San Francisco,0.7,3/19/21
632,1,0,Los Angeles,0.55,3/28/21
633,0,0,Los Angeles,0.7,3/28/21
634,0,1,Los Angeles,0.15,3/15/21
635,1,1,San Francisco,0.65,3/22/21
636,0,1,Los Angeles,0.65,3/15/21
637,1,1,Los Angeles,0.5,3/18/21
638,0,1,Los Angeles,0.55,3/2/21
639,1,0,Los Angeles,0.1,3/10/21
640,0,0,San Francisco,0.85,3/21/21
641,1,1,Los Angeles,0.7,3/24/21
642,1,1,Los Angeles,0.7,3/5/21
643,1,0,San Francisco,0.35,3/19/21
644,0,0,Sacramento,0.3,3/25/21
645,0,1,Los Angeles,0.8,3/16/21
646,0,1,San Francisco,0.2,3/28/21
647,0,0,Los Angeles,0.15,3/27/21
648,1,1,Los Angeles,0.9,3/9/21
649,0,0,Sacramento,0.45,3/30/21
650,1,1,Los Angeles,0.8,3/15/21
651,1,1,San Francisco,0.95,3/13/21
652,0,1,San Francisco,0.35,3/20/21
653,0,0,San Francisco,0.6,3/3/21
654,0,0,Los Angeles,0.4,3/5/21
655,1,0,Los Angeles,0.45,3/16/21
656,0,0,Los Angeles,0.75,3/9/21
657,1,1,Los Angeles,0.3,3/9/21
658,1,0,Sacramento,0.65,3/27/21
659,1,0,San Francisco,0.75,3/13/21
660,1,1,Los Angeles,0.15,3/6/21
661,0,1,Los Angeles,0.8,3/3/21
662,0,1,Los Angeles,0.55,3/26/21
663,1,1,Los Angeles,0.4,3/12/21
664,1,0,San Francisco,0.9,3/18/21
665,0,1,Los Angeles,0.4,3/17/21
666,0,0,Los Angeles,0.9,3/18/21
667,0,0,Los Angeles,0.55,3/8/21
668,0,0,Sacramento,0.95,3/15/21
669,1,1,Los Angeles,0.75,3/10/21
670,1,1,Los Angeles,0.75,3/26/21
671,1,1,Los Angeles,0.05,3/5/21
672,0,1,Los Angeles,0.9,3/21/21
673,1,0,Sacramento,0.9,3/18/21
674,0,0,Los Angeles,0.4,3/13/21
675,0,0,Sacramento,0.5,3/9/21
676,0,1,San Francisco,0.25,3/16/21
677,0,0,Los Angeles,0.7,3/7/21
678,0,1,Los Angeles,0.6,3/10/21
679,0,0,San Francisco,0.65,3/15/21
680,1,1,Los Angeles,0.6,3/18/21
681,1,0,San Francisco,0.9,3/7/21
682,1,1,Los Angeles,0.5,3/7/21
683,1,1,Los Angeles,0.95,3/27/21
684,0,1,Los Angeles,0.95,3/20/21
685,1,1,Los Angeles,0.2,3/5/21
686,0,0,Los Angeles,0.85,3/18/21
687,1,1,Los Angeles,0.05,3/6/21
688,0,0,Los Angeles,0.95,3/14/21
689,1,0,Los Angeles,0.8,3/20/21
690,0,1,Los Angeles,0.45,3/4/21
691,0,1,Los Angeles,0.45,3/15/21
692,0,1,San Francisco,0.1,3/14/21
693,0,1,Los Angeles,0.25,3/5/21
694,1,1,Los Angeles,0.5,3/19/21
695,0,0,Los Angeles,0.35,3/16/21
696,1,0,Los Angeles,0.55,3/6/21
697,0,0,Los Angeles,0.85,3/12/21
698,1,1,Los Angeles,0.65,3/20/21
699,0,1,San Francisco,0.3,3/3/21
700,1,1,Los Angeles,0.2,3/24/21
701,0,0,San Francisco,0.2,3/6/21
702,1,1,Los Angeles,0.95,3/9/21
703,1,1,Los Angeles,0.85,3/4/21
704,1,0,Sacramento,0.1,3/29/21
705,1,1,Los Angeles,0.7,3/4/21
706,1,0,Los Angeles,0.7,3/13/21
707,0,1,Los Angeles,0.8,3/24/21
708,0,0,San Francisco,0.9,3/9/21
709,1,0,Los Angeles,0.3,3/18/21
710,0,1,Los Angeles,0.45,3/1/21
711,1,0,San Francisco,0.25,3/9/21
712,1,1,Sacramento,0.45,3/18/21
713,1,0,Los Angeles,0.4,3/5/21
714,0,1,Los Angeles,0.35,3/14/21
715,1,1,Los Angeles,0.95,3/18/21
716,1,1,Los Angeles,0.8,3/16/21
717,1,0,Los Angeles,0.55,3/23/21
718,0,1,San Francisco,0.4,3/30/21
719,0,0,Sacramento,0.75,3/9/21
720,1,0,San Francisco,0.55,3/21/21
721,0,1,Los Angeles,0.3,3/23/21
722,0,0,Los Angeles,0.5,3/25/21
723,1,0,San Francisco,0.9,3/29/21
724,1,1,Los Angeles,0.8,3/15/21
725,1,1,Los Angeles,0.75,3/5/21
726,0,1,Los Angeles,0.5,3/20/21
727,0,1,Los Angeles,0.8,3/23/21
728,0,1,Los Angeles,0.75,3/13/21
729,0,0,Los Angeles,0.15,3/12/21
730,1,0,Los Angeles,0.45,3/5/21
731,1,0,Los Angeles,0.2,3/13/21
732,1,0,Sacramento,0.7,3/15/21
733,0,1,Los Angeles,0.95,3/8/21
734,0,1,San Francisco,0.6,3/3/21
735,0,1,San Francisco,0.9,3/30/21
736,1,1,Los Angeles,0.95,3/2/21
737,0,0,San Francisco,0.9,3/2/21
738,0,0,Los Angeles,0.85,3/14/21
739,0,1,Los Angeles,0.9,3/21/21
740,1,1,San Francisco,0.25,3/12/21
741,1,0,Los Angeles,0.45,3/13/21
742,0,1,Los Angeles,0.55,3/30/21
743,0,0,San Francisco,0.7,3/3/21
744,1,1,Los Angeles,0.25,3/5/21
745,0,0,Los Angeles,0.4,3/12/21
746,0,1,Los Angeles,0.8,3/18/21
747,1,1,Los Angeles,0.95,3/15/21
748,1,1,San Francisco,0.85,3/15/21
749,0,0,Los Angeles,0.4,3/15/21
750,1,1,Los Angeles,0.05,3/9/21
751,1,1,Los Angeles,0.15,3/10/21
752,0,1,Los Angeles,0.6,3/24/21
753,0,1,Los Angeles,0.7,3/10/21
754,0,0,Sacramento,0.55,3/19/21
755,0,0,Sacramento,0.65,3/3/21
756,0,0,San Francisco,0.5,3/25/21
757,0,1,Los Angeles,0.85,3/28/21
758,0,1,San Francisco,0.9,3/21/21
759,1,1,Los Angeles,0.8,3/16/21
760,0,1,San Francisco,0.6,3/23/21
761,1,0,Los Angeles,0.95,3/12/21
762,0,0,San Francisco,0.9,3/12/21
763,0,1,Los Angeles,0.25,3/29/21
764,1,0,Los Angeles,0.9,3/17/21
765,0,1,San Francisco,0.65,3/2/21
766,0,0,Los Angeles,0.75,3/13/21
767,0,0,Los Angeles,0.5,3/18/21
768,1,1,Sacramento,0.3,3/5/21
769,1,1,Los Angeles,0.7,3/20/21
770,1,1,Los Angeles,0.65,3/26/21
771,0,1,Los Angeles,0.7,3/26/21
772,0,1,Los Angeles,0.9,3/7/21
773,1,0,San Francisco,0.9,3/6/21
774,0,1,Los Angeles,0.5,3/27/21
775,0,0,Los Angeles,0.55,3/2/21
776,0,0,Los Angeles,0.65,3/28/21
777,1,1,San Francisco,0.8,3/29/21
778,1,1,Los Angeles,0.95,3/9/21
779,1,1,Los Angeles,0.7,3/4/21
780,1,0,Los Angeles,0.8,3/12/21
781,1,1,Los Angeles,0.5,3/4/21
782,0,1,Los Angeles,0.75,3/10/21
783,0,0,Sacramento,0.95,3/12/21
784,1,0,Los Angeles,0.5,3/13/21
785,1,0,San Francisco,0.45,3/21/21
786,1,0,San Francisco,0.6,3/12/21
787,1,0,Los Angeles,0.8,3/28/21
788,0,0,Sacramento,0.85,3/30/21
789,0,1,Los Angeles,0.75,3/6/21
790,0,0,San Francisco,0.3,3/28/21
791,0,0,San Francisco,0.45,3/26/21
792,0,0,Los Angeles,0.5,3/24/21
793,0,1,San Francisco,0.35,3/12/21
794,1,0,San Francisco,0.2,3/22/21
795,1,1,San Francisco,0.55,3/26/21
796,0,1,Los Angeles,0.75,3/20/21
797,1,1,Los Angeles,0.95,3/5/21
798,0,1,Los Angeles,0.85,3/26/21
799,0,0,San Francisco,0.55,3/13/21
800,1,1,Sacramento,0.9,3/28/21
801,1,1,Los Angeles,0.95,3/2/21
802,1,1,Los Angeles,0.45,3/19/21
803,0,1,Los Angeles,0.95,3/18/21
804,0,0,Sacramento,0.85,3/6/21
805,1,1,Los Angeles,0.65,3/1/21
806,1,1,San Francisco,0.9,3/7/21
807,0,1,Los Angeles,0.5,3/28/21
808,1,1,Los Angeles,0.3,3/6/21
809,0,0,Los Angeles,0.95,3/4/21
810,0,1,San Francisco,0.65,3/18/21
811,0,0,Sacramento,0.4,3/10/21
812,1,0,Los Angeles,0.8,3/6/21
813,0,1,Los Angeles,0.95,3/5/21
814,1,0,San Francisco,0.65,3/24/21
815,0,1,San Francisco,0.3,3/9/21
816,0,1,San Francisco,0.6,3/13/21
817,1,1,Los Angeles,0.55,3/7/21
818,1,0,Los Angeles,0.45,3/8/21
819,1,1,San Francisco,0.7,3/9/21
820,1,1,San Francisco,0.75,3/17/21
821,1,0,San Francisco,0.85,3/12/21
822,1,0,Los Angeles,0.85,3/14/21
823,1,1,Los Angeles,0.15,3/12/21
824,1,1,Los Angeles,0.5,3/15/21
825,0,1,San Francisco,0.9,3/14/21
826,1,1,Los Angeles,0.8,3/15/21
827,0,0,San Francisco,0.45,3/19/21
828,0,0,Sacramento,0.9,3/19/21
829,0,0,San Francisco,0.35,3/1/21
830,1,1,Los Angeles,0.95,3/24/21
831,0,0,San Francisco,0.2,3/20/21
832,1,0,San Francisco,0.85,3/13/21
833,1,1,Los Angeles,0.65,3/4/21
834,0,1,Los Angeles,0.9,3/26/21
835,0,0,San Francisco,0.95,3/19/21
836,1,0,Los Angeles,0.3,3/26/21
837,1,1,Los Angeles,0.8,3/22/21
838,1,1,Los Angeles,0.8,3/13/21
839,1,1,Los Angeles,0.85,3/19/21
840,1,1,San Francisco,0.95,3/17/21
841,1,1,San Francisco,0.5,3/27/21
842,0,1,Los Angeles,0.8,3/9/21
843,0,0,San Francisco,0.9,3/16/21
844,1,1,Los Angeles,0.3,3/27/21
845,1,1,San Francisco,0.9,3/13/21
846,1,0,San Francisco,0.8,3/6/21
847,0,1,San Francisco,0.45,3/23/21
848,0,1,San Francisco,0.7,3/24/21
849,1,0,Los Angeles,0.65,3/28/21
850,0,1,Los Angeles,0.45,3/3/21
851,0,1,Los Angeles,0.25,3/22/21
852,0,1,San Francisco,0.25,3/20/21
853,0,1,Los Angeles,0.95,3/3/21
854,1,1,Sacramento,0.75,3/3/21
855,1,0,Sacramento,0.9,3/10/21
856,0,1,Los Angeles,0.8,3/26/21
857,1,1,Los Angeles,0.65,3/20/21
858,0,1,San Francisco,0.3,3/23/21
859,0,1,Los Angeles,0.85,3/25/21
860,0,1,Los Angeles,0.6,3/15/21
861,0,1,Sacramento,0.7,3/20/21
862,0,1,Los Angeles,0.2,3/17/21
863,1,0,Los Angeles,0.8,3/30/21
864,1,0,San Francisco,0.15,3/3/21
865,1,0,Sacramento,0.95,3/1/21
866,0,0,Sacramento,0.75,3/20/21
867,0,1,Los Angeles,0.8,3/20/21
868,1,1,Los Angeles,0.35,3/25/21
869,0,1,Los Angeles,0.95,3/24/21
870,1,0,Sacramento,0.2,3/7/21
871,1,0,San Francisco,0.4,3/25/21
872,0,1,Los Angeles,0.45,3/19/21
873,0,0,San Francisco,0.6,3/3/21
874,1,1,Los Angeles,0.95,3/29/21
875,1,0,San Francisco,0.8,3/30/21
876,1,0,Los Angeles,0.25,3/8/21
877,0,1,Los Angeles,0.75,3/16/21
878,0,1,Los Angeles,0.3,3/18/21
879,1,0,San Francisco,0.25,3/27/21
880,0,1,Los Angeles,0.85,3/4/21
881,1,0,San Francisco,0.2,3/25/21
882,1,1,Los Angeles,0.85,3/25/21
883,0,0,Sacramento,0.9,3/2/21
884,0,1,Los Angeles,0.25,3/20/21
885,0,1,Los Angeles,0.6,3/26/21
886,0,1,Los Angeles,0.8,3/3/21
887,1,0,San Francisco,0.7,3/12/21
888,0,1,San Francisco,0.5,3/30/21
889,0,0,San Francisco,0.8,3/7/21
890,0,1,Los Angeles,0.9,3/16/21
891,1,0,Sacramento,0.55,3/19/21
892,0,1,Los Angeles,0.3,3/21/21
893,1,1,San Francisco,0.4,3/17/21
894,1,1,Sacramento,0.35,3/30/21
895,1,1,San Francisco,0.4,3/15/21
896,1,1,Los Angeles,0.85,3/1/21
897,1,1,Los Angeles,0.35,3/5/21
898,1,1,Los Angeles,0.7,3/25/21
899,1,1,Los Angeles,0.65,3/10/21
900,0,1,Los Angeles,0.55,3/24/21
901,1,0,Los Angeles,0.75,3/23/21
902,0,1,San Francisco,0.65,3/23/21
903,0,0,Sacramento,0.75,3/19/21
904,0,1,Los Angeles,0.45,3/12/21
905,1,1,Los Angeles,0.6,3/19/21
906,0,1,Los Angeles,0.4,3/23/21
907,1,1,Los Angeles,0.95,3/2/21
908,0,0,Los Angeles,0.75,3/15/21
909,0,1,Los Angeles,0.55,3/1/21
910,0,1,Los Angeles,0.2,3/29/21
911,1,1,Los Angeles,0.05,3/22/21
912,1,1,San Francisco,0.55,3/9/21
913,1,0,Sacramento,0.45,3/6/21
914,0,1,San Francisco,0.65,3/7/21
915,1,0,San Francisco,0.25,3/24/21
916,0,1,San Francisco,0.65,3/22/21
917,0,0,San Francisco,0.5,3/18/21
918,1,1,Los Angeles,0.8,3/18/21
919,1,0,San Francisco,0.1,3/13/21
920,0,0,Los Angeles,0.8,3/2/21
921,1,0,Los Angeles,0.7,3/21/21
922,0,0,San Francisco,0.9,3/7/21
923,1,0,San Francisco,0.35,3/15/21
924,1,1,Sacramento,0.1,3/7/21
925,0,1,Los Angeles,0.1,3/28/21
926,0,1,Los Angeles,0.75,3/3/21
927,0,0,Sacramento,0.75,3/15/21
928,0,0,Los Angeles,0.75,3/12/21
929,1,1,San Francisco,0.8,3/10/21
930,1,0,Sacramento,0.65,3/18/21
931,1,1,Los Angeles,0.95,3/16/21
932,1,1,Los Angeles,0.9,3/3/21
933,1,1,Sacramento,0.35,3/2/21
934,0,1,Los Angeles,0.65,3/4/21
935,1,1,San Francisco,0.8,3/27/21
936,1,1,San Francisco,0.85,3/19/21
937,0,0,San Francisco,0.1,3/28/21
938,1,1,Los Angeles,0.1,3/16/21
939,1,1,Los Angeles,0.25,3/29/21
940,0,1,Los Angeles,0.9,3/27/21
941,1,1,Los Angeles,0.55,3/3/21
942,0,0,San Francisco,0.6,3/24/21
943,1,1,Los Angeles,0.9,3/20/21
944,0,1,Los Angeles,0.6,3/29/21
945,1,1,Los Angeles,0.35,3/12/21
946,1,0,Sacramento,0.5,3/22/21
947,1,1,Los Angeles,0.1,3/30/21
948,1,1,San Francisco,0.5,3/15/21
949,0,1,Los Angeles,0.5,3/10/21
950,0,0,San Francisco,0.2,3/1/21
951,0,0,Sacramento,0.5,3/20/21
952,1,1,Los Angeles,0.85,3/18/21
953,0,1,San Francisco,0.9,3/20/21
954,0,0,San Francisco,0.8,3/27/21
955,0,1,Los Angeles,0.65,3/10/21
956,1,1,Los Angeles,0.5,3/27/21
957,1,1,Los Angeles,0.8,3/22/21
958,0,1,Los Angeles,0.05,3/17/21
959,1,1,Los Angeles,0.65,3/27/21
960,1,0,Los Angeles,0.7,3/12/21
961,1,0,Los Angeles,0.8,3/18/21
962,1,0,San Francisco,0.9,3/10/21
963,0,0,Los Angeles,0.7,3/14/21
964,1,1,Los Angeles,0.85,3/24/21
965,1,0,Los Angeles,0.75,3/25/21
966,0,1,San Francisco,0.15,3/23/21
967,0,0,San Francisco,0.7,3/15/21
968,1,0,San Francisco,0.85,3/16/21
969,1,1,Los Angeles,0.75,3/3/21
970,1,1,Los Angeles,0.05,3/18/21
971,0,0,Los Angeles,0.85,3/8/21
972,1,0,Los Angeles,0.45,3/5/21
973,0,1,Los Angeles,0.05,3/17/21
974,0,1,Los Angeles,0.85,3/12/21
975,1,1,Los Angeles,0.8,3/16/21
976,0,1,San Francisco,0.55,3/5/21
977,0,1,Los Angeles,0.25,3/22/21
978,0,0,Los Angeles,0.4,3/28/21
979,1,1,Los Angeles,0.2,3/27/21
980,1,1,Los Angeles,0.1,3/16/21
981,0,1,Los Angeles,0.6,3/1/21
982,0,0,Los Angeles,0.2,3/16/21
983,0,0,Los Angeles,0.75,3/22/21
984,0,1,Los Angeles,0.95,3/8/21
985,1,1,Los Angeles,0.85,3/12/21
986,0,1,Los Angeles,0.8,3/24/21
987,1,1,Los Angeles,0.3,3/28/21
988,1,0,Sacramento,0.85,3/15/21
989,0,0,Los Angeles,0.2,3/8/21
990,1,1,Los Angeles,0.7,3/6/21
991,1,1,Los Angeles,0.05,3/14/21
992,0,1,Los Angeles,0.85,3/10/21
993,1,1,Sacramento,0.2,3/22/21
994,1,1,Los Angeles,0.4,3/19/21
995,0,0,Sacramento,0.3,3/3/21
996,0,1,San Francisco,0.85,3/2/21
997,0,0,Los Angeles,0.9,3/2/21
998,0,1,Los Angeles,0.6,3/30/21
999,1,1,San Francisco,0.95,3/15/21
1000,0,0,Sacramento,0.65,3/16/21
1001,1,0,Los Angeles,0.7,3/30/21
1002,0,1,San Francisco,0.8,3/9/21
1003,1,1,San Francisco,0.85,3/15/21
1004,0,0,San Francisco,0.55,3/9/21
1005,1,1,Los Angeles,0.2,3/25/21
1006,0,1,Los Angeles,0.75,3/13/21
1007,0,1,Sacramento,0.6,3/19/21
1008,1,0,San Francisco,0.9,3/20/21
1009,1,1,Sacramento,0.4,3/30/21
1010,1,1,Los Angeles,0.35,3/16/21
1011,1,1,Los Angeles,0.35,3/20/21
1012,1,1,Los Angeles,0.45,3/18/21
1013,1,1,San Francisco,0.45,3/15/21
1014,1,0,San Francisco,0.55,3/16/21
1015,1,0,San Francisco,0.1,3/1/21
1016,1,0,San Francisco,0.45,3/20/21
1017,1,1,Los Angeles,0.5,3/5/21
1018,0,1,Los Angeles,0.85,3/19/21
1019,1,0,Sacramento,0.1,3/5/21
1020,1,1,San Francisco,0.3,3/26/21
1021,1,1,Los Angeles,0.35,3/4/21
1022,1,1,Los Angeles,0.5,3/5/21
1023,0,1,Sacramento,0.85,3/19/21
1024,0,1,San Francisco,0.5,3/30/21
1025,0,0,Sacramento,0.9,3/12/21
1026,1,1,Los Angeles,0.35,3/3/21
1027,0,1,San Francisco,0.9,3/10/21
1028,1,1,Los Angeles,0.9,3/9/21
1029,1,1,Los Angeles,0.6,3/4/21
1030,1,1,Los Angeles,0.9,3/14/21
1031,1,0,Sacramento,0.8,3/28/21
1032,1,1,Los Angeles,0.7,3/10/21
1033,1,0,Sacramento,0.8,3/21/21
1034,1,1,San Francisco,0.8,3/24/21
1035,0,1,San Francisco,0.85,3/10/21
1036,0,1,Los Angeles,0.4,3/19/21
1037,0,0,Sacramento,0.45,3/23/21
1038,1,1,Sacramento,0.45,3/17/21
1039,1,0,San Francisco,0.75,3/25/21
1040,1,1,Sacramento,0.3,3/18/21
1041,0,0,Sacramento,0.4,3/17/21
1042,0,0,San Francisco,0.15,3/3/21
1043,0,0,Los Angeles,0.25,3/6/21
1044,1,1,Los Angeles,0.45,3/22/21
1045,1,1,Los Angeles,0.85,3/21/21
1046,1,0,Los Angeles,0.65,3/26/21
1047,1,0,San Francisco,0.25,3/24/21
1048,0,0,San Francisco,0.85,3/20/21
1049,1,0,Los Angeles,0.5,3/8/21
1050,0,1,Los Angeles,0.85,3/17/21
1051,0,0,San Francisco,0.3,3/5/21
1052,0,1,Sacramento,0.25,3/3/21
1053,1,1,Los Angeles,0.85,3/5/21
1054,1,1,Los Angeles,0.8,3/20/21
1055,0,0,San Francisco,0.3,3/15/21
1056,1,1,Los Angeles,0.75,3/15/21
1057,0,1,Los Angeles,0.6,3/29/21
1058,1,0,San Francisco,0.5,3/23/21
1059,1,1,Los Angeles,0.4,3/18/21
1060,0,1,Los Angeles,0.8,3/29/21
1061,1,0,Los Angeles,0.1,3/8/21
1062,1,1,Sacramento,0.95,3/10/21
1063,0,0,Los Angeles,0.85,3/13/21
1064,0,0,Los Angeles,0.8,3/28/21
1065,0,1,Los Angeles,0.45,3/4/21
1066,0,0,Los Angeles,0.25,3/3/21
1067,0,0,Los Angeles,0.6,3/15/21
1068,1,1,Los Angeles,0.2,3/21/21
1069,0,1,Los Angeles,0.65,3/8/21
1070,1,0,Sacramento,0.9,3/25/21
1071,1,1,Los Angeles,0.9,3/14/21
1072,1,1,Los Angeles,0.05,3/7/21
1073,1,1,San Francisco,0.95,3/23/21
1074,0,1,San Francisco,0.7,3/22/21
1075,1,1,San Francisco,0.4,3/16/21
1076,1,1,Los Angeles,0.95,3/9/21
1077,1,1,Los Angeles,0.3,3/9/21
1078,1,0,San Francisco,0.7,3/27/21
1079,1,1,Los Angeles,0.25,3/3/21
1080,1,1,Los Angeles,0.95,3/14/21
1081,1,1,Los Angeles,0.95,3/21/21
1082,1,0,San Francisco,0.6,3/10/21
1083,1,0,Los Angeles,0.3,3/13/21
1084,1,1,Los Angeles,0.5,3/12/21
1085,0,0,San Francisco,0.8,3/29/21
1086,0,1,Los Angeles,0.55,3/26/21
1087,0,1,San Francisco,0.95,3/3/21
1088,1,1,San Francisco,0.9,3/30/21
1089,0,1,Los Angeles,0.6,3/4/21
1090,0,1,San Francisco,0.25,3/18/21
1091,1,0,San Francisco,0.85,3/29/21
1092,0,1,Los Angeles,0.65,3/17/21
1093,1,1,Los Angeles,0.1,3/15/21
1094,0,0,Los Angeles,0.25,3/4/21
1095,1,1,San Francisco,0.3,3/25/21
1096,1,1,Los Angeles,0.7,3/17/21
1097,1,0,Los Angeles,0.25,3/26/21
1098,0,0,Los Angeles,0.4,3/21/21
1099,1,1,Sacramento,0.95,3/27/21
1100,0,1,Los Angeles,0.45,3/30/21
1101,1,1,San Francisco,0.65,3/21/21
1102,0,1,Los Angeles,0.3,3/30/21
1103,0,1,San Francisco,0.85,3/6/21
1104,1,0,Los Angeles,0.5,3/6/21
1105,1,1,Los Angeles,0.05,3/27/21
1106,0,0,Los Angeles,0.3,3/26/21
1107,0,0,Los Angeles,0.8,3/18/21
1108,0,1,Los Angeles,0.15,3/16/21
1109,1,1,Los Angeles,0.35,3/25/21
1110,0,0,San Francisco,0.95,3/27/21
1111,1,1,Los Angeles,0.85,3/4/21
1112,0,1,Sacramento,0.35,3/3/21
1113,1,0,San Francisco,0.75,3/3/21
1114,1,0,Los Angeles,0.85,3/3/21
1115,0,1,Los Angeles,0.95,3/6/21
1116,1,0,San Francisco,0.35,3/4/21
1117,0,1,Los Angeles,0.35,3/29/21
1118,0,1,Los Angeles,0.65,3/15/21
1119,0,0,Los Angeles,0.8,3/6/21
1120,0,1,Los Angeles,0.05,3/4/21
1121,1,1,Los Angeles,0.8,3/30/21
1122,1,1,San Francisco,0.75,3/2/21
1123,1,1,San Francisco,0.55,3/29/21
1124,0,0,San Francisco,0.7,3/18/21
1125,0,1,Los Angeles,0.25,3/8/21
1126,0,1,Los Angeles,0.6,3/6/21
1127,1,1,Los Angeles,0.1,3/26/21
1128,0,0,Los Angeles,0.45,3/6/21
1129,0,1,San Francisco,0.55,3/26/21
1130,0,0,Los Angeles,0.8,3/6/21
1131,0,0,Los Angeles,0.85,3/21/21
1132,0,0,San Francisco,0.35,3/25/21
1133,1,1,Los Angeles,0.95,3/28/21
1134,1,0,Los Angeles,0.4,3/2/21
1135,1,1,Los Angeles,0.25,3/10/21
1136,0,0,Los Angeles,0.55,3/25/21
1137,1,0,Los Angeles,0.55,3/7/21
1138,1,1,Sacramento,0.1,3/15/21
1139,1,0,Los Angeles,0.35,3/17/21
1140,1,1,Los Angeles,0.7,3/29/21
1141,0,0,San Francisco,0.35,3/1/21
1142,1,1,San Francisco,0.8,3/16/21
1143,0,1,Los Angeles,0.65,3/6/21
1144,1,1,Los Angeles,0.65,3/26/21
1145,0,1,Los Angeles,0.65,3/25/21
1146,1,1,Los Angeles,0.45,3/20/21
1147,0,1,San Francisco,0.65,3/25/21
1148,0,0,Los Angeles,0.9,3/13/21
1149,1,0,Los Angeles,0.35,3/2/21
1150,0,1,Los Angeles,0.85,3/19/21
1151,1,1,San Francisco,0.95,3/4/21
1152,0,1,Los Angeles,0.8,3/22/21
1153,1,1,San Francisco,0.9,3/9/21
1154,1,0,Sacramento,0.75,3/20/21
1155,1,0,Sacramento,0.65,3/4/21
1156,0,1,Los Angeles,0.5,3/18/21
1157,0,1,San Francisco,0.45,3/25/21
1158,0,1,Los Angeles,0.35,3/7/21
1159,0,1,San Francisco,0.35,3/21/21
1160,1,1,Los Angeles,0.8,3/8/21
1161,0,1,Los Angeles,0.4,3/14/21
1162,0,1,San Francisco,0.7,3/29/21
1163,1,1,Los Angeles,0.45,3/18/21
1164,1,0,San Francisco,0.1,3/12/21
1165,0,0,Los Angeles,0.7,3/10/21
1166,1,1,Los Angeles,0.95,3/20/21
1167,1,1,Los Angeles,0.7,3/24/21
1168,1,1,Los Angeles,0.1,3/2/21
1169,0,0,Los Angeles,0.35,3/17/21
1170,0,0,San Francisco,0.5,3/22/21
1171,0,1,Los Angeles,0.95,3/20/21
1172,1,1,Los Angeles,0.45,3/25/21
1173,0,1,San Francisco,0.85,3/24/21
1174,1,1,San Francisco,0.95,3/13/21
1175,0,1,Los Angeles,0.35,3/30/21
1176,0,1,Los Angeles,0.7,3/24/21
1177,1,0,Los Angeles,0.6,3/2/21
1178,0,0,Los Angeles,0.25,3/3/21
1179,0,0,San Francisco,0.95,3/2/21
1180,1,0,Los Angeles,0.7,3/1/21
1181,1,1,San Francisco,0.8,3/5/21
1182,1,0,Sacramento,0.35,3/5/21
1183,0,1,Sacramento,0.45,3/3/21
1184,1,0,Los Angeles,0.7,3/18/21
1185,0,1,San Francisco,0.95,3/14/21
1186,1,1,Los Angeles,0.2,3/22/21
1187,0,1,Los Angeles,0.95,3/18/21
1188,1,0,San Francisco,0.6,3/30/21
1189,1,0,Los Angeles,0.8,3/27/21
1190,0,0,San Francisco,0.95,3/7/21
1191,0,0,Sacramento,0.9,3/19/21
1192,0,1,San Francisco,0.5,3/20/21
1193,0,1,San Francisco,0.75,3/29/21
1194,1,1,Los Angeles,0.95,3/19/21
1195,0,1,Los Angeles,0.55,3/5/21
1196,0,0,San Francisco,0.2,3/18/21
1197,1,1,San Francisco,0.5,3/9/21
1198,1,1,San Francisco,0.6,3/19/21
1199,1,1,Los Angeles,0.8,3/18/21
1200,0,0,Los Angeles,0.55,3/21/21
1201,1,0,Los Angeles,0.45,3/15/21
1202,0,0,San Francisco,0.15,3/21/21
1203,0,0,San Francisco,0.55,3/5/21
1204,1,1,San Francisco,0.5,3/13/21
1205,1,1,Los Angeles,0.3,3/15/21
1206,0,0,Los Angeles,0.9,3/9/21
1207,0,0,San Francisco,0.9,3/20/21
1208,1,0,Los Angeles,0.75,3/6/21
1209,0,1,San Francisco,0.75,3/19/21
1210,0,0,Los Angeles,0.45,3/8/21
1211,0,0,San Francisco,0.5,3/26/21
1212,0,1,San Francisco,0.75,3/10/21
1213,0,1,Los Angeles,0.35,3/23/21
1214,0,0,Los Angeles,0.05,3/10/21
1215,1,0,San Francisco,0.35,3/12/21
1216,0,0,San Francisco,0.75,3/8/21
1217,0,1,Los Angeles,0.4,3/30/21
1218,1,0,Los Angeles,0.6,3/4/21
1219,0,0,Los Angeles,0.7,3/26/21
1220,1,1,Los Angeles,0.9,3/9/21
1221,0,1,Los Angeles,0.35,3/18/21
1222,0,0,Sacramento,0.3,3/10/21
1223,0,0,Sacramento,0.75,3/25/21
1224,1,1,Los Angeles,0.8,3/5/21
1225,1,0,Los Angeles,0.6,3/2/21
1226,0,0,Sacramento,0.65,3/18/21
