"delivery_id","customer_id","jumpman_id","vehicle_type","pickup_place","place_category","item_name","item_quantity","item_category_name","how_long_it_took_to_order","pickup_lat","pickup_lon","dropoff_lat","dropoff_lon","when_the_delivery_started","when_the_Jumpman_arrived_at_pickup","when_the_Jumpman_left_pickup","when_the_Jumpman_arrived_at_dropoff"
1280978,334758,90681,"bicycle","Melt Shop","American","Maple Bacon",1,"Sandwiches","00:15:41.74806",40.7446071410038,-73.9907419681549,40.7633199,-73.9938087,"2014-10-02 18:41:35.375215","2014-10-02 18:48:09.297245","2014-10-02 18:58:50.998392","2014-10-02 19:10:07.532659"
1467907,400305,114820,"bicycle","Momofuku Milk Bar","Dessert","Chocolate Chip Cake (6"")",1,"6"" Cakes",,40.7317954706149,-73.9856725931168,40.7374716,-73.9922059,"2014-10-27 12:57:41.069548","2014-10-27 13:13:34.522792","2014-10-27 13:23:25.008772","2014-10-27 13:34:19.407358"
1482406,77011,110192,"bicycle","Van Leeuwen Artisan Ice Cream",,,,,,40.727905054584,-73.9877634970556,40.7483335,-73.9809404,"2014-10-29 20:50:03.155985","2014-10-29 20:47:43.370806","2014-10-29 21:06:34.256656","2014-10-29 21:26:38.387518"
1460008,77511,118659,"walker","La Esquina Taqueria",,"Moros Y Cristianos",1,"Sides","00:01:44.729679",40.7213537497441,-73.997525293959,40.7320395,-73.9955607,"2014-10-26 16:28:49.736958","2014-10-26 17:10:21.694759","2014-10-26 17:18:43.531123","2014-10-26 17:28:39.065556"
1281672,101743,34804,"truck","Candle Cafe West","Vegetarian","Market Plate",1,"Market Plate","00:24:34.475395",40.790399757584,-73.9747125593923,40.7254949937133,-74.0097101230206,"2014-10-02 19:57:19.577589","2014-10-02 20:32:04.38512","2014-10-02 20:44:24.173983","2014-10-02 21:13:19.937747"
1333675,294140,137297,"bicycle","Sushi Seki Chelsea","Sushi",,,,"00:17:39.622649",40.74437,-73.99628,40.7390799336534,-73.9936064294084,"2014-10-10 20:33:53.559424","2014-10-10 20:48:22.861374","2014-10-10 21:19:43.690982","2014-10-10 21:25:34.359157"
1332534,74604,140684,"bicycle","Siggy's Good Food",,,,,,40.7247545,-73.9931457,40.7434935,-73.9918672,"2014-10-10 18:42:03.98983",,,"2014-10-10 19:58:06.07646"
1469623,400766,143085,"car","The Meatball Shop","Italian","Vegetable",1,"Naked Balls","00:06:10.102818",40.7714912475203,-73.9563341450898,40.8089292,-73.9613646,"2014-10-27 18:40:26.592744","2014-10-27 18:49:21.564263","2014-10-27 19:17:28.389669","2014-10-27 19:45:26.222005"
1466071,356195,142394,"bicycle","Blue Ribbon Fried Chicken","American","The Rancher",1,"Sandwiches",,40.72434,-73.99096,40.7213902644264,-73.9934408561592,"2014-10-26 23:03:23.446621","2014-10-26 23:19:36.132116","2014-10-26 23:34:56.659227","2014-10-26 23:39:14.013528"
1409918,370405,124514,"bicycle","Haveli Indian Restaurant","Indian","Shahi Korma",1,"Traditional Dishes","00:03:51.163774",40.7271708,-73.9885098,40.741234,-74.000565,"2014-10-20 18:37:55.659388","2014-10-20 18:40:36.548489","2014-10-20 19:02:27.132726","2014-10-20 19:17:35.616841"
1356155,376993,133293,"bicycle","Emporio","Italian","Spicy Sopressata",1,"Pizza","00:10:47.530097",40.7226347891658,-73.995350309928,40.7241312676703,-73.9999303466063,"2014-10-13 17:46:41.144826","2014-10-13 17:47:43.091545","2014-10-13 18:10:02.748237","2014-10-13 18:21:25.069749"
1483068,141912,53095,"bicycle","P.J. Clarke's","American","Mini Cheeseburgers & Fries",1,"P.J. Clarke's Hamburgers","00:20:52.247796",40.771961874462,-73.9826202392578,40.7654964,-73.9631442,"2014-10-29 21:37:21.56227","2014-10-29 22:08:47.33321","2014-10-29 22:13:07.016514","2014-10-29 22:25:26.974434"
1300462,106940,64628,"car","William Greenberg Desserts",,,,,,40.7784451482858,-73.9604668581213,40.7436173,-74.0064004,"2014-10-05 14:11:14.548498","2014-10-05 14:14:50.079616","2014-10-05 14:38:39.877941","2014-10-05 15:48:16.946136"
1336706,102801,118095,"bicycle","Artichoke Basille’s Pizza & Brewery","Pizza","Bottled Water",2,"Beverages","00:19:27.595301",40.7318442506887,-73.9838647842407,40.7145174801886,-74.0070190819375,"2014-10-11 04:37:57.090555","2014-10-11 05:31:10.532704","2014-10-11 05:42:30.001583","2014-10-11 06:03:40.594918"
1424346,373485,124897,"bicycle","sweetgreen","Salad","Earth Bowl",1,"Signatures","00:07:28.90734",40.7213231869706,-74.0097320079803,40.7297282,-74.0047685,"2014-10-22 20:38:15.216244","2014-10-22 20:47:22.594654","2014-10-22 20:56:54.154792","2014-10-22 21:08:21.280843"
1336187,297130,157975,"bicycle","Blue Ribbon Sushi","Japanese","King Crab",1,"Taiheiyo (Pacific Ocean)","00:04:27.156404",40.7261096570601,-74.0024918632005,40.735797,-74.000366,"2014-10-11 00:40:43.475997","2014-10-11 00:48:58.437393","2014-10-11 01:09:32.431595","2014-10-11 01:17:00.783188"
1275149,100778,57186,"bicycle","The Meatball Shop","Italian","Rigatoni",1,"Stick To Your Bones","00:03:20.005944",40.7459631080988,-74.001697291846,40.757001,-73.9945429,"2014-10-01 19:51:46.153491","2014-10-01 20:17:42.419384","2014-10-01 20:22:32.265116","2014-10-01 20:33:15.691907"
1479832,60477,61900,"bicycle","The Grey Dog - Mulberry","Coffee","Peanut Butter & Jelly",1,"Michigan Sandwiches","00:05:57.202237",40.723096,-73.995774,40.727405,-73.991802,"2014-10-29 15:26:21.444381","2014-10-29 15:28:32.754645","2014-10-29 15:46:52.246179","2014-10-29 15:54:52.13882"
1407296,166010,138061,"car","Dylan's Candy Bar",,,,,,40.7621564556782,-73.9660917974963,40.7677253,-73.9915642,"2014-10-20 09:31:41.909695","2014-10-20 09:35:49.092213","2014-10-20 10:12:02.737388","2014-10-20 10:40:22.348701"
1418789,97079,39733,"bicycle","Donburi-ya","Japanese","Jidori Katsu-Don",1,"Donburi Dinner","00:04:17.970345",40.7544649092204,-73.9731456986137,40.7646027343095,-73.980104808524,"2014-10-22 00:03:51.158398","2014-10-22 00:13:41.801711","2014-10-22 00:35:01.689982","2014-10-22 00:45:42.156507"
1293078,168137,41408,"car","Whole Foods Market","Grocery Store","Yogurt Raisins",1,"Nuts & Trail Mix",,40.7156404716752,-74.0123535503784,40.7110215079686,-74.0056841447633,"2014-10-04 13:35:11.328287","2014-10-04 14:19:05.275129","2014-10-04 14:48:26.096144","2014-10-04 15:00:13.776745"
1365600,140521,43955,"bicycle","sweetgreen","Salad","Apples, Pears + Organic Cheddar",2,"Signatures","00:09:09.00126",40.7213231869706,-74.0097320079803,40.7246814,-73.9954465,"2014-10-15 11:18:23.525257","2014-10-15 11:51:07.914807","2014-10-15 12:04:27.991444","2014-10-15 12:15:00.350606"
1473172,72757,161082,"bicycle","Liquiteria","Juice Bar",,,,,40.740761,-74.001793,40.7332693,-74.0021511,"2014-10-28 12:22:53.098923","2014-10-28 12:29:55.541333","2014-10-28 12:39:21.665636","2014-10-28 12:48:05.062219"
1295658,350083,81503,"car","Sushi of Gari 46","Sushi","Yellowtail Sushi",2,"Sushi","00:05:57.71355",40.7606544361989,-73.989582752602,40.7951002,-73.9655589,"2014-10-04 20:07:00.841538","2014-10-04 20:18:18.384542","2014-10-04 20:28:05.797855","2014-10-04 20:42:58.233917"
1349714,85633,81285,"bicycle","The Meatball Shop","Italian","Classic Beef Hero",2,"Heroes","00:06:10.087088",40.7714912475203,-73.9563341450898,40.770701,-73.9808519,"2014-10-12 19:52:42.57821","2014-10-12 20:00:58.85421","2014-10-12 20:07:56.958708","2014-10-12 20:27:49.875153"
1366229,57464,143085,"car","Momoya","Sushi","Salmon Crunch",1,"Signature Roll","00:05:46.012093",40.7840772563764,-73.9776224098444,40.7693655,-73.9896563,"2014-10-15 13:36:24.48125","2014-10-15 14:00:00.613694","2014-10-15 14:04:20.235537","2014-10-15 14:20:46.504951"
1356397,71906,20124,"bicycle","Sushi Seki (archived)","Japanese",,,,"00:06:27.877682",40.7618366806348,-73.9604037201156,40.737565,-74.00886,"2014-10-13 18:35:27.456446","2014-10-13 19:15:30.311001","2014-10-13 19:32:38.948398","2014-10-13 20:07:14.586475"
1467764,71825,66416,"bicycle","sweetgreen","Salad","Earth Bowl",1,"Signatures","00:02:47.685736",40.7213231869706,-74.0097320079803,40.7204777,-74.0022118,"2014-10-27 12:27:52.970147","2014-10-27 12:25:40.81939","2014-10-27 12:57:26.801204","2014-10-27 13:14:18.721677"
1407878,108610,43955,"bicycle","2nd Ave Deli","Deli","Grilled Chicken Breast",2,"Poultry","00:03:39.781896",40.7452993125706,-73.9791375808162,40.7557918,-73.9702492,"2014-10-20 12:46:52.121522","2014-10-20 13:04:23.308651","2014-10-20 13:19:12.688023","2014-10-20 13:26:12.369025"
1302758,318951,8625,"bicycle","Sushi by Gari (archived)",,"Spicy Tuna",2,"Maki Sushi (Hand Roll)","00:11:39.694975",40.771393,-73.952761,40.7560235,-73.9639961,"2014-10-05 18:27:12.75979","2014-10-05 18:40:37.079554","2014-10-05 18:59:56.950049","2014-10-05 19:11:29.931904"
1448376,359568,152741,"car","Maison Ladurée","Dessert","Chocolat",1,"Macaroons (Individual)",,40.7706742259577,-73.9661147560962,40.7731091,-73.9592289,"2014-10-25 16:23:47.130386","2014-10-25 16:26:59.316086","2014-10-25 16:43:49.234369","2014-10-25 16:49:58.846403"
1328988,255435,144384,"bicycle","Lure Fishbar","Seafood","Organic Farro Salad",1,"Lunch Soups & Salads","00:06:00.697461",40.7246345743703,-73.9984023571014,40.7435682,-73.9724053,"2014-10-10 11:49:31.814131","2014-10-10 11:54:59.017823","2014-10-10 12:15:19.246971","2014-10-10 12:34:20.664581"
1386459,331143,104533,"bicycle","Waverly Diner","American","Jalapeño Poppers",2,"Appetizers & Finger Foods","00:06:38.149181",40.7330122179805,-74.0000560490499,40.732486,-73.996585,"2014-10-18 01:14:29.788413","2014-10-18 01:36:13.076958","2014-10-18 01:52:07.753398","2014-10-18 01:55:43.310235"
1362953,126204,104989,"bicycle","Pio Pio","South American","Ensalada de Avocado",1,"La Primaveras","00:05:23.125831",40.7455111364591,-73.9776051919239,40.7644118,-73.9639728,"2014-10-14 20:07:35.867999","2014-10-14 20:28:11.424581","2014-10-14 20:40:31.554036","2014-10-14 20:55:37.49073"
1272470,270525,112646,"bicycle","Egg Shop","Breakfast",,,,,40.720373,-73.994918,40.7181299,-74.002629,"2014-10-01 11:10:11.06333","2014-10-01 11:13:52.398494","2014-10-01 11:29:13.358674","2014-10-01 11:38:13.743877"
1367807,322162,119794,"bicycle","The Meatball Shop","Italian","Spicy Pork",1,"Naked Balls","00:05:57.928358",40.7714912475203,-73.9563341450898,40.7638848,-73.9707834,"2014-10-15 17:51:31.37064","2014-10-15 18:00:47.598707","2014-10-15 18:40:24.530515","2014-10-15 18:58:40.841475"
1441866,71386,118093,"scooter","Vezzo Thin Crust Pizza","Italian","Parma",1,"House Pies","00:03:26.522127",40.7444892783793,-73.9813220500946,40.7720342,-73.9814275,"2014-10-24 21:50:39.053164","2014-10-24 21:49:38.604149","2014-10-24 22:03:58.990882","2014-10-24 22:20:57.937973"
1302574,113897,46760,"car","Momofuku Milk Bar","Dessert","Cornflake Marshmallow Chocolate Chip Cookie",1,"Cookies",,40.7871496008661,-73.9717223121981,40.780052,-73.956166,"2014-10-05 18:07:05.455795","2014-10-05 18:26:21.814529","2014-10-05 18:44:41.863197","2014-10-05 18:55:16.808793"
1456246,121706,164384,"car","French Roast","French","Croissant",2,"From the Bakery","00:08:09.198715",40.7876131096156,-73.9771230895226,40.756804,-73.9981532,"2014-10-26 11:22:12.042928","2014-10-26 12:19:11.786809","2014-10-26 12:24:31.832056","2014-10-26 12:48:30.261213"
1413712,367800,43955,"bicycle","sweetgreen","Salad","Organic Butternut Squash (Big)",1,"Soup","00:06:54.326478",40.7450785894133,-73.9888215065002,40.7589426,-73.9793564,"2014-10-21 12:09:28.611358","2014-10-21 12:13:18.736353","2014-10-21 12:39:08.736855","2014-10-21 12:52:24.806324"
1309233,60703,58695,"bicycle","Cafe Habana","Mexican","Grilled Chicken Cutlet",1,"Entrees","00:03:21.449686",40.7228416988277,-73.9941164689654,40.737149,-73.979189,"2014-10-06 18:42:41.324369","2014-10-06 18:48:16.516436","2014-10-06 18:55:37.500241","2014-10-06 19:15:30.420818"
1294826,361521,111793,"car","Blue Ribbon Fried Chicken","American","Unsweetened Iced Tea",2,"Drinks",,40.72434,-73.99096,40.7410476,-73.984867,"2014-10-04 18:16:59.969087","2014-10-04 18:18:07.693664","2014-10-04 18:44:03.712311","2014-10-04 18:54:16.626915"
1302571,295442,137297,"bicycle","Luke's Lobster","Seafood","Kettle Chips",1,"Extras",,40.7842499600011,-73.9777600765228,40.8010649,-73.9480097,"2014-10-05 18:10:06.783932","2014-10-05 18:24:55.213577","2014-10-05 18:46:18.240501","2014-10-05 18:51:03.070092"
1299559,148327,118093,"scooter","Shake Shack","Burger","Fries",1,"Fries",,40.6921464117756,-73.9888653826004,40.701971913365,-73.9870363560889,"2014-10-05 12:30:23.27789","2014-10-05 13:07:23.30729","2014-10-05 13:26:13.134353","2014-10-05 13:35:38.318512"
1338571,62929,30743,"bicycle","Bareburger","Burger","Barest Burger",1,"Bareburgers","00:06:55.397692",40.7284782636198,-73.9983918374479,40.721723,-74.004688,"2014-10-11 14:34:20.805546","2014-10-11 14:40:20.060031","2014-10-11 14:52:57.680517","2014-10-11 14:58:50.096572"
1461185,363561,175485,"bicycle","Shake Shack","Burger","Hamburger",1,"Burgers",,40.7808257732201,-73.9764833450317,40.7894893,-73.9749716,"2014-10-26 18:05:44.469854","2014-10-26 18:12:16.542026","2014-10-26 18:37:15.826591","2014-10-26 18:48:33.02631"
1461620,141918,125358,"bicycle","S'MAC","American","Brownies",1,"Sides",,40.7303401819654,-73.9839935302734,40.740336,-73.999214,"2014-10-26 18:33:13.309899","2014-10-26 18:32:31.96039","2014-10-26 19:03:21.920452","2014-10-26 19:16:05.254024"
1456176,395562,172130,"walker","Pizza Hut","Pizza","Marinara",4,"Dipping Sauces","00:09:42.534175",40.74962,-73.991615,40.7590307,-73.9945665,"2014-10-26 11:08:39.396902","2014-10-26 11:09:39.04769","2014-10-26 11:50:29.234605","2014-10-26 12:03:16.227906"
1416029,173667,124897,"bicycle","Osteria Morini","Italian","Branzino",1,"Entrees","00:03:59.468932",40.7219525594088,-73.9977370005985,40.7187606795648,-74.0025358910141,"2014-10-21 19:23:42.079082","2014-10-21 19:26:21.897146","2014-10-21 19:40:40.129605","2014-10-21 19:46:10.545935"
1312768,91114,143261,"bicycle","sweetgreen","Salad",,,,"00:02:17.268639",40.7450785894133,-73.9888215065002,40.7505338,-73.9826458,"2014-10-07 11:41:48.237772","2014-10-07 11:43:26.952441","2014-10-07 12:05:17.03552","2014-10-07 12:17:59.137418"
1383208,355713,142394,"bicycle","TAO","Japanese","Kung Pao Chicken",1,"From the Sky","00:04:14.207514",40.7628577635985,-73.9716190014841,40.771893,-73.9596197,"2014-10-17 20:15:01.600891","2014-10-17 20:37:23.248406","2014-10-17 20:47:13.01285","2014-10-17 21:00:27.169817"
1396474,79055,31156,"bicycle","Momofuku Milk Bar","Dessert","Cereal Milk Soft Serve (1 Pint)",1,"Soft Serve",,40.7317954706149,-73.9856725931168,40.7529884,-74.0036598,"2014-10-19 10:59:22.82759","2014-10-19 11:00:33.682252","2014-10-19 11:09:23.708544","2014-10-19 11:28:28.027428"
1369037,128711,34667,"bicycle","RedFarm Hudson","Chinese","Summer Vegetables, Red Curry",1,"Mains","00:04:24.296049",40.7342138548539,-74.0062020293036,40.737424,-74.00272,"2014-10-15 19:49:43.30859","2014-10-15 20:03:02.513484","2014-10-15 20:07:53.155624","2014-10-15 20:12:18.249888"
1431957,42828,18860,"bicycle","Locanda Verde","Italian",,,,"00:07:31.184436",40.7200726280036,-74.0103680997241,40.725517,-74.010013,"2014-10-23 19:39:19.362257","2014-10-23 19:56:04.581809","2014-10-23 20:09:23.947799","2014-10-23 20:13:42.208172"
1345722,42153,30743,"bicycle","Blue Smoke","BBQ","North Carolina Salt Peanuts",1,"Starters & Salads","00:13:58.14766",40.7423340016507,-73.9838551957695,40.7382555,-74.0059417,"2014-10-12 13:28:17.936073","2014-10-12 13:39:38.580253","2014-10-12 14:01:38.030372","2014-10-12 14:14:29.144757"
1453557,397737,142394,"bicycle","Serafina at Time Hotel",,,,,"00:03:08.686725",40.7615390516589,-73.9851464935393,40.761100445238,-73.9992188723661,"2014-10-25 22:44:28.433087",,,"2014-10-25 23:34:21.807566"
1342022,135029,103194,"bicycle","Cafe Fiorello",,,,,"00:05:42.490164",40.7716864336108,-73.9823056269881,40.785891,-73.971508,"2014-10-11 21:20:33.445894","2014-10-11 21:51:31.941343","2014-10-11 22:05:21.420605","2014-10-11 22:15:47.819518"
1391093,146588,143261,"bicycle","Sushi of Gari","Sushi","Ebi Shumai",1,"Additional Appetizers","00:07:34.72701",40.7715687120193,-73.9527868291897,40.7855606,-73.9546989,"2014-10-18 18:45:49.610155","2014-10-18 18:55:48.404188","2014-10-18 19:17:58.573902","2014-10-18 19:37:34.39885"
1387788,345783,91807,"walker","The Grey Dog - Mulberry","Coffee","Irish Oatmeal",1,"Breakfast","00:02:39.876495",40.723096,-73.995774,40.7247884,-73.9807206,"2014-10-18 12:10:29.030489","2014-10-18 12:08:04.477245","2014-10-18 12:27:50.463098","2014-10-18 12:39:17.366785"
1476006,402396,133293,"bicycle","Momofuku Milk Bar (archived)","Dessert","Corn Cookie",1,"Cookies",,40.7231283099199,-74.0020608901977,40.7236764,-74.0107235,"2014-10-28 20:47:42.041365","2014-10-28 21:36:00.622231","2014-10-28 21:49:21.525097","2014-10-28 22:01:09.599343"
1379095,41378,112646,"bicycle","Starbucks","Coffee",,,,,40.730014973447,-73.9915037155151,40.727405,-73.991802,"2014-10-17 11:33:16.748875","2014-10-17 11:30:51.074496","2014-10-17 11:43:42.929791","2014-10-17 11:51:04.694417"
1303141,145269,118707,"car","Serafina Fabulous Pizza","Italian","Burrata",1,"Antipasti",,40.776083193933,-73.9621715764623,40.7686246,-73.9536339,"2014-10-05 19:00:55.156434","2014-10-05 19:04:44.315604","2014-10-05 19:47:00.129389","2014-10-05 19:55:03.458805"
1286495,39071,57186,"bicycle","BabyCakes NYC","Bakery","Cupcakes",1,"Menu",,40.718025,-73.98977,40.7190249717755,-73.9998217559024,"2014-10-03 16:36:55.581133","2014-10-03 16:46:54.689087","2014-10-03 16:55:14.28568","2014-10-03 17:09:50.47936"
1358636,342107,116141,"bicycle","The Kati Roll Company","Indian","Unda Chicken Roll Special",1,"Rolls","00:06:54.255083",40.7527676037548,-73.9849376678467,40.76745,-73.992028,"2014-10-13 22:24:25.253106","2014-10-13 22:34:45.640575","2014-10-13 22:42:05.332501","2014-10-13 22:55:25.270615"
1401471,128224,123581,"bicycle","Blue Ribbon Sushi","Japanese","Ikura",2,"Taiseyo (Atlantic Ocean)","00:08:18.359073",40.7261096570601,-74.0024918632005,40.7167197,-74.0122998,"2014-10-19 18:39:20.997725",,,"2014-10-19 19:22:39.887681"
1313519,203644,60761,"bicycle","Rag & Bone Showroom",,,,,,40.7408835386815,-74.0070341029628,40.747129,-74.004275,"2014-10-07 14:38:38.127904","2014-10-07 14:43:23.964542","2014-10-07 15:10:33.828646","2014-10-07 15:20:36.012893"
1368417,119008,19432,"car","Serafina Fabulous Pizza","Italian","Carciofi E Parmigiano",2,"Insalate","00:05:19.614518",40.776083193933,-73.9621715764623,40.8035179,-73.964404,"2014-10-15 18:51:51.641529","2014-10-15 19:07:42.583483","2014-10-15 19:14:02.642297","2014-10-15 19:28:42.54692"
1337479,303781,66004,"bicycle","Brooklyn Bagel & Coffee Co.","Breakfast","Breakfast Blend Coffee",2,"Coffee Bar",,40.7462790633148,-73.9979499581452,40.7444089,-73.9802622,"2014-10-11 11:38:09.349016","2014-10-11 12:05:37.137842","2014-10-11 12:29:56.519056","2014-10-11 12:53:11.56931"
1456489,67844,153533,"bicycle","The Smile","American","Scrambled Eggs",1,"Eggs","00:05:24.375234",40.7264131828309,-73.993821144104,40.7268586,-73.9959607,"2014-10-26 11:56:35.788594",,,"2014-10-26 12:16:31.071647"
1313148,175703,49875,"bicycle","The Meatball Shop","Italian","Classic Beef Hero",1,"Heroes","00:05:10.864647",40.7459631080988,-74.001697291846,40.741815,-73.992895,"2014-10-07 13:13:05.530431","2014-10-07 13:13:46.105518","2014-10-07 13:26:14.416259","2014-10-07 13:32:25.297916"
1480991,94480,30774,"bicycle","TAO","Japanese","Jasmine White Rice",1,"Sophisticated Noodles and Rice","00:09:58.807439",40.7628577635985,-73.9716190014841,40.7735382,-73.9621981,"2014-10-29 18:31:41.010557","2014-10-29 18:53:32.723392","2014-10-29 19:05:24.04317","2014-10-29 19:15:33.218875"
1381837,328458,167085,"bicycle","Num Pang Sandwich Shop","Asian","Grilled Spicy Pork Rice Bowl",1,"Rice & Noodles",,40.7431927757236,-73.9889931678772,40.7797171,-73.9876508,"2014-10-17 18:04:01.162876","2014-10-17 18:13:20.561974","2014-10-17 18:30:10.828596","2014-10-17 19:16:50.778883"
1285111,209286,138560,"bicycle","$10 Blue Ribbon Fried Chicken Sandwich",,"The Melt Shop Fried Chicken Sandwich",2,"Today's Special",,40.72434,-73.99096,40.76733,-73.98945,"2014-10-03 12:26:11.851493",,,"2014-10-03 12:40:06.877252"
1393105,227992,142140,"car","Via Quadronno",,,,,"00:09:20.631953",40.7725585382769,-73.9651677115779,40.7661653,-73.957714,"2014-10-18 21:23:42.749657","2014-10-18 21:27:14.065954","2014-10-18 21:43:24.71652","2014-10-18 21:51:19.784097"
